"Agency.Id","Agency.Name","Program.Id","Program.Name","Activity.Id","Activity.Name","Subactivity.Id","Subactivity.Name","Fund.Id","Fund.Name","Detailed.Fund.Id","Detailed.Fund.Name","Object.Id","Object.Name","Subobject.Id","Subobject.Name","FY12_Adopted","FY12_AAO","FY12_Adjusted","FY12_BAPS.Actual","FY12_Net.Actual","FY12_Sur.Def","FY13_Adopted","FY13_AAO","FY13_Adjusted","FY13_BAPS.Actual","FY13_Net.Actual","FY13_Sur.Def","FY14_Adopted","FY14_AAO","FY14_Adjusted","FY14_BAPS.Actual","FY14_Net.Actual","FY14_Sur.Def","FY15_Adopted","FY15_AAO","FY15_Adjusted","FY15_BAPS.Actual","FY15_Net.Actual","FY15_Sur.Def","FY16_Adopted","FY16_AAO","FY16_Adjusted","FY16_BAPS.Actual","FY16_Net.Actual","FY16_Sur.Def","FY17_Adopted","FY17_AAO","FY17_Adjusted","FY17_BAPS.Actual","FY17_Net.Actual","FY17_Sur.Def","FY18_Adopted"
7000,"Transportation",683,"Street Management",1,"Highway Maintenance - Administration",0,"Default Subactivity",1001,"General",1001,"General",7,"Grants, Subsidies and Contributions",740,"Workers' Comp - Direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46733,0,46733,46733,46733,0,56567,0,56567,56567,56567,0,57449
7000,"Transportation",683,"Street Management",1,"Highway Maintenance - Administration",0,"Default Subactivity",3001,"Motor Vehicle",3001,"Motor Vehicle",0,"Transfers",26,"800 MHZ Maintenance",370207,0,370207,370207,370207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7000,"Transportation",683,"Street Management",1,"Highway Maintenance - Administration",0,"Default Subactivity",3001,"Motor Vehicle",3001,"Motor Vehicle",1,"Salaries",101,"Permanent Full-time",1337604,0,1337604,1447967,1447967,-110363,0,0,0,170885,170885,-170885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7000,"Transportation",683,"Street Management",1,"Highway Maintenance - Administration",0,"Default Subactivity",3001,"Motor Vehicle",3001,"Motor Vehicle",1,"Salaries",104,"Salary and Wage Differential",986,0,986,1290,1290,-304,0,0,0,-50,-50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7000,"Transportation",683,"Street Management",1,"Highway Maintenance - Administration",0,"Default Subactivity",3001,"Motor Vehicle",3001,"Motor Vehicle",1,"Salaries",105,"Overtime",124000,0,124000,41703,41703,82297,0,0,0,-2922,-2922,2922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7000,"Transportation",683,"Street Management",1,"Highway Maintenance - Administration",0,"Default Subactivity",3001,"Motor Vehicle",3001,"Motor Vehicle",1,"Salaries",106,"Sports Overtime",0,0,0,-185,-185,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7000,"Transportation",683,"Street Management",1,"Highway Maintenance - Administration",0,"Default Subactivity",3001,"Motor Vehicle",3001,"Motor Vehicle",1,"Salaries",108,"Out-of-title",0,0,0,250,250,-250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7000,"Transportation",683,"Street Management",1,"Highway Maintenance - Administration",0,"Default Subactivity",3001,"Motor Vehicle",3001,"Motor Vehicle",1,"Salaries",115,"Sick Leave Conversion (Regular)",5900,0,5900,7897,7897,-1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7000,"Transportation",683,"Street Management",1,"Highway Maintenance - Administration",0,"Default Subactivity",3001,"Motor Vehicle",3001,"Motor Vehicle",1,"Salaries",121,"Temporary Employees - Under One Year",0,0,0,26060,26060,-26060,0,0,0,-587,-587,587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7000,"Transportation",683,"Street Management",1,"Highway Maintenance - Administration",0,"Default Subactivity",3001,"Motor Vehicle",3001,"Motor Vehicle",1,"Salaries",127,"Severance Pay (BBMR Use Only)",0,0,0,6375,6375,-6375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7000,"Transportation",683,"Street Management",1,"Highway Maintenance - Administration",0,"Default Subactivity",3001,"Motor Vehicle",3001,"Motor Vehicle",1,"Salaries",158,"Bonus Pay",0,0,0,298,298,-298,0,0,0,-25,-25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7000,"Transportation",683,"Street Management",1,"Highway Maintenance - Administration",0,"Default Subactivity",3001,"Motor Vehicle",3001,"Motor Vehicle",1,"Salaries",178,"Fiscal 2008 AFSCME Longevity Rate Increase",34,0,34,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7000,"Transportation",683,"Street Management",1,"Highway Maintenance - Administration",0,"Default Subactivity",3001,"Motor Vehicle",3001,"Motor Vehicle",1,"Salaries",195,"Furlough Savings: Salary",-16235,0,-16235,0,0,-16235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7000,"Transportation",683,"Street Management",1,"Highway Maintenance - Administration",0,"Default Subactivity",3001,"Motor Vehicle",3001,"Motor Vehicle",1,"Salaries",199,"Salary Savings",-24796,0,-24796,0,0,-24796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7000,"Transportation",683,"Street Management",1,"Highway Maintenance - Administration",0,"Default Subactivity",3001,"Motor Vehicle",3001,"Motor Vehicle",2,"Other Personnel Costs",201,"Social Security-City Share (Regular)",96467,0,96467,90843,90843,5624,0,0,0,-3810,-3810,3810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7000,"Transportation",683,"Street Management",1,"Highway Maintenance - Administration",0,"Default Subactivity",3001,"Motor Vehicle",3001,"Motor Vehicle",2,"Other Personnel Costs",205,"Medical and Hospital Insurance",181723,0,181723,133717,133717,48006,0,0,0,-5339,-5339,5339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7000,"Transportation",683,"Street Management",1,"Highway Maintenance - Administration",0,"Default Subactivity",3001,"Motor Vehicle",3001,"Motor Vehicle",2,"Other Personnel Costs",207,"Health Maintenance Organizations",54632,0,54632,69687,69687,-15055,0,0,0,-3269,-3269,3269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7000,"Transportation",683,"Street Management",1,"Highway Maintenance - Administration",0,"Default Subactivity",3001,"Motor Vehicle",3001,"Motor Vehicle",2,"Other Personnel Costs",211,"Meal Allowance",1000,0,1000,767,767,233,0,0,0,-70,-70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7000,"Transportation",683,"Street Management",1,"Highway Maintenance - Administration",0,"Default Subactivity",3001,"Motor Vehicle",3001,"Motor Vehicle",2,"Other Personnel Costs",212,"Prescription Drugs (Classified)",54960,0,54960,53968,53968,992,0,0,0,-2086,-2086,2086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7000,"Transportation",683,"Street Management",1,"Highway Maintenance - Administration",0,"Default Subactivity",3001,"Motor Vehicle",3001,"Motor Vehicle",2,"Other Personnel Costs",213,"Vision Care (CUB)",3400,0,3400,0,0,3400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7000,"Transportation",683,"Street Management",1,"Highway Maintenance - Administration",0,"Default Subactivity",3001,"Motor Vehicle",3001,"Motor Vehicle",2,"Other Personnel Costs",227,"Vision Care - MAPS",680,0,680,1658,1658,-978,0,0,0,-64,-64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7000,"Transportation",683,"Street Management",1,"Highway Maintenance - Administration",0,"Default Subactivity",3001,"Motor Vehicle",3001,"Motor Vehicle",2,"Other Personnel Costs",231,"FICA - Medicare Only",0,0,0,21321,21321,-21321,0,0,0,-891,-891,891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7000,"Transportation",683,"Street Management",1,"Highway Maintenance - Administration",0,"Default Subactivity",3001,"Motor Vehicle",3001,"Motor Vehicle",2,"Other Personnel Costs",233,"Survivor Benefits",5341,0,5341,2761,2761,2580,0,0,0,-88,-88,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7000,"Transportation",683,"Street Management",1,"Highway Maintenance - Administration",0,"Default Subactivity",3001,"Motor Vehicle",3001,"Motor Vehicle",2,"Other Personnel Costs",235,"Dental",6540,0,6540,2860,2860,3680,0,0,0,-113,-113,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7000,"Transportation",683,"Street Management",1,"Highway Maintenance - Administration",0,"Default Subactivity",3001,"Motor Vehicle",3001,"Motor Vehicle",2,"Other Personnel Costs",241,"Deferred Compensation Administration",0,0,0,397,397,-397,0,0,0,-14,-14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7000,"Transportation",683,"Street Management",1,"Highway Maintenance - Administration",0,"Default Subactivity",3001,"Motor Vehicle",3001,"Motor Vehicle",2,"Other Personnel Costs",242,"Dental PPO",0,0,0,1502,1502,-1502,0,0,0,-58,-58,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7000,"Transportation",683,"Street Management",1,"Highway Maintenance - Administration",0,"Default Subactivity",3001,"Motor Vehicle",3001,"Motor Vehicle",2,"Other Personnel Costs",289,"Furlough Savings: Benefit",-3674,0,-3674,0,0,-3674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7000,"Transportation",683,"Street Management",1,"Highway Maintenance - Administration",0,"Default Subactivity",3001,"Motor Vehicle",3001,"Motor Vehicle",3,"Contractual Services",301,"Travel",0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7000,"Transportation",683,"Street Management",1,"Highway Maintenance - Administration",0,"Default Subactivity",3001,"Motor Vehicle",3001,"Motor Vehicle",3,"Contractual Services",305,"Municipal Telephone Exchange",50697,0,50697,7436,7436,43261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7000,"Transportation",683,"Street Management",1,"Highway Maintenance - Administration",0,"Default Subactivity",3001,"Motor Vehicle",3001,"Motor Vehicle",3,"Contractual Services",307,"Printing",500,0,500,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7000,"Transportation",683,"Street Management",1,"Highway Maintenance - Administration",0,"Default Subactivity",3001,"Motor Vehicle",3001,"Motor Vehicle",3,"Contractual Services",309,"Postage",0,0,0,189,189,-189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7000,"Transportation",683,"Street Management",1,"Highway Maintenance - Administration",0,"Default Subactivity",3001,"Motor Vehicle",3001,"Motor Vehicle",3,"Contractual Services",310,"Municipal Post Office",2304,0,2304,962,962,1342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7000,"Transportation",683,"Street Management",1,"Highway Maintenance - Administration",0,"Default Subactivity",3001,"Motor Vehicle",3001,"Motor Vehicle",3,"Contractual Services",311,"Rental of Business Machines",7000,0,7000,23769,38416,-31416,0,0,0,0,-20597,20597,0,0,0,0,20597,-20597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7000,"Transportation",683,"Street Management",1,"Highway Maintenance - Administration",0,"Default Subactivity",3001,"Motor Vehicle",3001,"Motor Vehicle",3,"Contractual Services",313,"Rental of Real Property",0,0,0,1176,1176,-1176,0,0,0,294,294,-294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7000,"Transportation",683,"Street Management",1,"Highway Maintenance - Administration",0,"Default Subactivity",3001,"Motor Vehicle",3001,"Motor Vehicle",3,"Contractual Services",315,"Gas/Electric/Steam",127213,0,127213,660,660,126553,0,0,0,-138,-138,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7000,"Transportation",683,"Street Management",1,"Highway Maintenance - Administration",0,"Default Subactivity",3001,"Motor Vehicle",3001,"Motor Vehicle",3,"Contractual Services",316,"Maintenance and Repair of Real Property",21500,0,21500,10487,10834,10666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7000,"Transportation",683,"Street Management",1,"Highway Maintenance - Administration",0,"Default Subactivity",3001,"Motor Vehicle",3001,"Motor Vehicle",3,"Contractual Services",320,"In-service Training",0,0,0,1685,1685,-1685,0,0,0,740,740,-740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7000,"Transportation",683,"Street Management",1,"Highway Maintenance - Administration",0,"Default Subactivity",3001,"Motor Vehicle",3001,"Motor Vehicle",3,"Contractual Services",322,"Dues",22000,0,22000,50,50,21950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7000,"Transportation",683,"Street Management",1,"Highway Maintenance - Administration",0,"Default Subactivity",3001,"Motor Vehicle",3001,"Motor Vehicle",3,"Contractual Services",325,"Rental of Operating Equipment",2500,0,2500,4910,4910,-2410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7000,"Transportation",683,"Street Management",1,"Highway Maintenance - Administration",0,"Default Subactivity",3001,"Motor Vehicle",3001,"Motor Vehicle",3,"Contractual Services",326,"Other Professional Services",14994,0,14994,8801,-12516,27510,0,0,0,0,-463,463,0,0,0,0,463,-463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7000,"Transportation",683,"Street Management",1,"Highway Maintenance - Administration",0,"Default Subactivity",3001,"Motor Vehicle",3001,"Motor Vehicle",3,"Contractual Services",331,"Rental of City Motor Equipment",154500,0,154500,206422,206382,-51882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7000,"Transportation",683,"Street Management",1,"Highway Maintenance - Administration",0,"Default Subactivity",3001,"Motor Vehicle",3001,"Motor Vehicle",3,"Contractual Services",334,"Internet Service",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7000,"Transportation",683,"Street Management",1,"Highway Maintenance - Administration",0,"Default Subactivity",3001,"Motor Vehicle",3001,"Motor Vehicle",3,"Contractual Services",335,"Maintenance and Repair of Equipment - Vehicle",55000,0,55000,26892,26892,28108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7000,"Transportation",683,"Street Management",1,"Highway Maintenance - Administration",0,"Default Subactivity",3001,"Motor Vehicle",3001,"Motor Vehicle",3,"Contractual Services",337,"Sewer and Water Charges (City Agencies)",30403,0,30403,23777,23777,6626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7000,"Transportation",683,"Street Management",1,"Highway Maintenance - Administration",0,"Default Subactivity",3001,"Motor Vehicle",3001,"Motor Vehicle",3,"Contractual Services",345,"Abused Vehicle/Equip. Repair",0,0,0,2110,2110,-2110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7000,"Transportation",683,"Street Management",1,"Highway Maintenance - Administration",0,"Default Subactivity",3001,"Motor Vehicle",3001,"Motor Vehicle",3,"Contractual Services",355,"Photo ID Cards",50,0,50,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7000,"Transportation",683,"Street Management",1,"Highway Maintenance - Administration",0,"Default Subactivity",3001,"Motor Vehicle",3001,"Motor Vehicle",4,"Materials and Supplies",401,"Motor Vehicle Fuels and Lubricants",26515,0,26515,36929,36929,-10414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7000,"Transportation",683,"Street Management",1,"Highway Maintenance - Administration",0,"Default Subactivity",3001,"Motor Vehicle",3001,"Motor Vehicle",4,"Materials and Supplies",402,"Office Supplies",4400,0,4400,10740,8758,-4358,0,0,0,114,114,-114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7000,"Transportation",683,"Street Management",1,"Highway Maintenance - Administration",0,"Default Subactivity",3001,"Motor Vehicle",3001,"Motor Vehicle",4,"Materials and Supplies",403,"Clothing and Footwear",2200,0,2200,2811,2896,-696,0,0,0,0,-287,287,0,0,0,0,287,-287,0,0,0,0,-33,33,0,0,0,0,0,0,0,0,0,0,0,0,0
7000,"Transportation",683,"Street Management",1,"Highway Maintenance - Administration",0,"Default Subactivity",3001,"Motor Vehicle",3001,"Motor Vehicle",4,"Materials and Supplies",405,"Photographic and Photostatic",2600,0,2600,2062,2062,538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7000,"Transportation",683,"Street Management",1,"Highway Maintenance - Administration",0,"Default Subactivity",3001,"Motor Vehicle",3001,"Motor Vehicle",4,"Materials and Supplies",406,"Business Machine Supplies",7300,0,7300,11326,10495,-3195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7000,"Transportation",683,"Street Management",1,"Highway Maintenance - Administration",0,"Default Subactivity",3001,"Motor Vehicle",3001,"Motor Vehicle",4,"Materials and Supplies",407,"Custodial Materials",1600,0,1600,7759,7803,-6203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7000,"Transportation",683,"Street Management",1,"Highway Maintenance - Administration",0,"Default Subactivity",3001,"Motor Vehicle",3001,"Motor Vehicle",4,"Materials and Supplies",408,"Books and Periodicals",100,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7000,"Transportation",683,"Street Management",1,"Highway Maintenance - Administration",0,"Default Subactivity",3001,"Motor Vehicle",3001,"Motor Vehicle",4,"Materials and Supplies",409,"General Operating and Maintenance Supplies",24500,0,24500,8700,8894,15606,0,0,0,26,26,-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7000,"Transportation",683,"Street Management",1,"Highway Maintenance - Administration",0,"Default Subactivity",3001,"Motor Vehicle",3001,"Motor Vehicle",4,"Materials and Supplies",410,"Equipment Maintenance and Repair Supplies",11329,0,11329,105230,105230,-93901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7000,"Transportation",683,"Street Management",1,"Highway Maintenance - Administration",0,"Default Subactivity",3001,"Motor Vehicle",3001,"Motor Vehicle",4,"Materials and Supplies",414,"Food for Human Consumption",0,0,0,3031,3019,-3019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7000,"Transportation",683,"Street Management",1,"Highway Maintenance - Administration",0,"Default Subactivity",3001,"Motor Vehicle",3001,"Motor Vehicle",4,"Materials and Supplies",418,"Bottle Water Services",0,0,0,1025,1191,-1191,0,0,0,149,149,-149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7000,"Transportation",683,"Street Management",1,"Highway Maintenance - Administration",0,"Default Subactivity",3001,"Motor Vehicle",3001,"Motor Vehicle",4,"Materials and Supplies",435,"Paint and Painters Supplies (General Services)",0,0,0,740,740,-740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7000,"Transportation",683,"Street Management",1,"Highway Maintenance - Administration",0,"Default Subactivity",3001,"Motor Vehicle",3001,"Motor Vehicle",5,"Equipment - $4,999 or less",501,"Office Furniture and Equipment",0,0,0,4897,4897,-4897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7000,"Transportation",683,"Street Management",1,"Highway Maintenance - Administration",0,"Default Subactivity",3001,"Motor Vehicle",3001,"Motor Vehicle",5,"Equipment - $4,999 or less",502,"Office Machines",0,0,0,8867,8867,-8867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7000,"Transportation",683,"Street Management",10,"Baltimore Potomac Tunnel",0,"Default Subactivity",4000,"Federal",4000,"Unallocated Federal Grants",3,"Contractual Services",350,"Not Otherwise Classified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000000,0,2000000,0,0,2000000,0,0,0,0,0,0,0,0,0,0,0,0,0
7000,"Transportation",683,"Street Management",11,"Night Services",0,"Default Subactivity",1001,"General",1001,"General",1,"Salaries",101,"Permanent Full-time",0,0,0,0,0,0,477142,0,477142,254577,254577,222565,476658,0,476658,234548,234548,242110,491312,0,491312,420251,420251,71061,486592,0,486592,475061,475061,11531,444284,0,444284,391434,391434,52850,443664
7000,"Transportation",683,"Street Management",11,"Night Services",0,"Default Subactivity",1001,"General",1001,"General",1,"Salaries",102,"Temporary",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,-5,0,0,0,150,150,-150,0,0,0,0,0,0,0
7000,"Transportation",683,"Street Management",11,"Night Services",0,"Default Subactivity",1001,"General",1001,"General",1,"Salaries",104,"Salary and Wage Differential",0,0,0,0,0,0,5600,0,5600,4367,4367,1233,5709,0,5709,4293,4293,1416,5852,0,5852,2614,2614,3238,6028,0,6028,1872,1872,4156,6179,0,6179,2058,2058,4121,6333
7000,"Transportation",683,"Street Management",11,"Night Services",0,"Default Subactivity",1001,"General",1001,"General",1,"Salaries",105,"Overtime",0,0,0,0,0,0,80000,0,80000,57258,57258,22742,60000,0,60000,68001,68001,-8001,61500,0,61500,54381,54381,7119,63345,0,63345,45287,45287,18058,64929,0,64929,73295,73295,-8366,66552
7000,"Transportation",683,"Street Management",11,"Night Services",0,"Default Subactivity",1001,"General",1001,"General",1,"Salaries",108,"Out-of-title",0,0,0,0,0,0,0,0,0,834,834,-834,0,0,0,510,510,-510,0,0,0,140,140,-140,0,0,0,603,603,-603,0,0,0,291,291,-291,0
7000,"Transportation",683,"Street Management",11,"Night Services",0,"Default Subactivity",1001,"General",1001,"General",1,"Salaries",115,"Sick Leave Conversion (Regular)",0,0,0,0,0,0,1050,0,1050,2141,2141,-1091,1070,0,1070,1932,1932,-862,1097,0,1097,2724,2724,-1627,1119,0,1119,2947,2947,-1828,1147,0,1147,2611,2611,-1464,1176
7000,"Transportation",683,"Street Management",11,"Night Services",0,"Default Subactivity",1001,"General",1001,"General",1,"Salaries",127,"Severance Pay (BBMR Use Only)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1368,1368,-1368,0,0,0,-64,-64,64,0
7000,"Transportation",683,"Street Management",11,"Night Services",0,"Default Subactivity",1001,"General",1001,"General",1,"Salaries",157,"Holiday Overtime Pay",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,252,-252,0,0,0,768,768,-768,0,0,0,393,393,-393,0,0,0,131,131,-131,0
7000,"Transportation",683,"Street Management",11,"Night Services",0,"Default Subactivity",1001,"General",1001,"General",2,"Other Personnel Costs",201,"Social Security-City Share (Regular)",0,0,0,0,0,0,34521,0,34521,18515,18515,16006,36463,0,36463,17844,17844,18619,37584,0,37584,28065,28065,9519,38392,0,38392,31684,31684,6708,33989,0,33989,27575,27575,6414,33941
7000,"Transportation",683,"Street Management",11,"Night Services",0,"Default Subactivity",1001,"General",1001,"General",2,"Other Personnel Costs",202,"Employees Retirement - City Share (Regular)",0,0,0,0,0,0,96741,0,96741,96741,96741,0,102570,0,102570,102454,102454,116,103533,0,103533,103533,103533,0,85742,0,85742,86745,86745,-1003,81115,0,81115,92469,92469,-11354,79388
7000,"Transportation",683,"Street Management",11,"Night Services",0,"Default Subactivity",1001,"General",1001,"General",2,"Other Personnel Costs",205,"Medical and Hospital Insurance",0,0,0,0,0,0,71762,0,71762,58343,58343,13419,70962,0,70962,50286,50286,20676,59341,0,59341,55497,55497,3844,71236,0,71236,51250,51250,19986,42572,0,42572,37450,37450,5122,53349
7000,"Transportation",683,"Street Management",11,"Night Services",0,"Default Subactivity",1001,"General",1001,"General",2,"Other Personnel Costs",207,"Health Maintenance Organizations",0,0,0,0,0,0,50493,0,50493,48592,48592,1901,42905,0,42905,45866,45866,-2961,37025,0,37025,49079,49079,-12054,44681,0,44681,44936,44936,-255,46882,0,46882,43818,43818,3064,29223
7000,"Transportation",683,"Street Management",11,"Night Services",0,"Default Subactivity",1001,"General",1001,"General",2,"Other Personnel Costs",211,"Meal Allowance",0,0,0,0,0,0,508,0,508,500,500,8,518,0,518,610,610,-92,528,0,528,420,420,108,539,0,539,361,361,178,552,0,552,1065,1065,-513,564
7000,"Transportation",683,"Street Management",11,"Night Services",0,"Default Subactivity",1001,"General",1001,"General",2,"Other Personnel Costs",212,"Prescription Drugs (Classified)",0,0,0,0,0,0,19448,0,19448,22624,22624,-3176,17407,0,17407,17481,17481,-74,17407,0,17407,18278,18278,-871,16640,0,16640,19933,19933,-3293,17138,0,17138,18194,18194,-1056,18865
7000,"Transportation",683,"Street Management",11,"Night Services",0,"Default Subactivity",1001,"General",1001,"General",2,"Other Personnel Costs",213,"Vision Care (CUB)",0,0,0,0,0,0,754,0,754,0,0,754,754,0,754,0,0,754,754,0,754,0,0,754,767,0,767,0,0,767,649,0,649,0,0,649,423
7000,"Transportation",683,"Street Management",11,"Night Services",0,"Default Subactivity",1001,"General",1001,"General",2,"Other Personnel Costs",227,"Vision Care - MAPS",0,0,0,0,0,0,0,0,0,780,780,-780,0,0,0,725,725,-725,0,0,0,759,759,-759,0,0,0,734,734,-734,0,0,0,549,549,-549,0
7000,"Transportation",683,"Street Management",11,"Night Services",0,"Default Subactivity",1001,"General",1001,"General",2,"Other Personnel Costs",231,"FICA - Medicare Only",0,0,0,0,0,0,0,0,0,4330,4330,-4330,0,0,0,4173,4173,-4173,0,0,0,6562,6562,-6562,0,0,0,7409,7409,-7409,0,0,0,6449,6449,-6449,0
